title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
ALOHA,168000,PRISTIN,SCHXXL OUT,,,KR,2017-08-23,,PRISTIN
Be the Star,206000,PRISTIN,HI! PRISTIN,,,KR,2017-03-21,,PRISTIN
Black Widow,193000,PRISTIN,HI! PRISTIN,,,KR,2017-03-21,,PRISTIN
Black Widow (remix ver.),194000,PRISTIN,Black Widow (remix ver.),,,KR,2017-05-19,,PRISTIN
Over n Over,222000,PRISTIN,HI! PRISTIN,,,KR,2017-03-21,,PRISTIN
Running,187000,PRISTIN,HI! PRISTIN,,,KR,2017-03-21,,PRISTIN
TINA,180000,PRISTIN,SCHXXL OUT,,,KR,2017-08-23,,PRISTIN
WE,234000,PRISTIN,WE,,,KR,2016-06-27,,PRISTIN
WE,234000,PRISTIN,HI! PRISTIN,,,KR,2017-03-21,,PRISTIN
WE (inst.),234000,PRISTIN,WE,,,KR,2016-06-27,,PRISTIN
WE ARE PRISTIN,164000,PRISTIN,SCHXXL OUT,,,KR,2017-08-23,,PRISTIN
WE LIKE,197000,PRISTIN,SCHXXL OUT,,,KR,2017-08-23,,PRISTIN
WEE WOO,192000,PRISTIN,HI! PRISTIN,,,KR,2017-03-21,,PRISTIN
너 말야 너,208000,PRISTIN,SCHXXL OUT,,,KR,2017-08-23,,PRISTIN
