title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Days & Nights,235000.0,"제아, Eric Benét",Just JeA,,,KR,2013-01-04,,제아
Dear. Rude,219400.0,"제아, CHEETAH",Newself,,,XW,2019-06-20,,제아
Greedyy,263000.0,"제아, Moon Byul",Greedyy,,,XW,2020-06-12,,제아
My World,220733.0,제아,Newself,,,XW,2019-06-20,,제아
Newself,210413.0,"제아, Jinbo",Newself,,,XW,2019-06-20,,제아
Poison,,제아,도망자 Plan.B OST,,,KR,2010-10-13,,제아
Rainy day,204707.0,제아,Rainy day,,,XW,2023-06-20,,제아
Rainy day (inst.),204707.0,제아,Rainy day,,,XW,2023-06-20,,제아
Silent Stalker,262000.0,"제아, Double K",Just JeA,,,KR,2013-01-04,,제아
"Winter, It’s You",231607.0,제아,You O’clock,,,XW,2016-11-23,,제아
You O’clock,242422.0,제아,You O’clock,,,XW,2016-11-23,,제아
그대가 잠든 사이,309000.0,제아,Just JeA,,,KR,2013-01-04,,제아
길고양이,181000.0,제아,Just JeA,,,KR,2013-01-04,,제아
안아보자,209000.0,"제아, 정엽",Just JeA,,,KR,2013-01-04,,제아
