title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
1-4-3 (I Love You),205000.0,HENRY,Trap,,,US,2013-06-07,,HENRY
1-4-3 (I Love You),,"HENRY, Amber Liu",1-4-3 (I Love You),,,KR,2013-08-23,,HENRY
1-4-3 (I Love You) (Acoustic Ver.),,HENRY,1-4-3 (I Love You),,,KR,2013-08-23,,HENRY
1-4-3 (I Love You) (NoizeBank Extended Remix),,HENRY,1-4-3 (I Love You),,,KR,2013-08-23,,HENRY
Baby,268000.0,HENRY,Super Show 4: Super Junior World Tour Album,,,KR,2013-06-27,,HENRY
Bad Girl,194000.0,"HENRY, CHANYEOL",Fantastic,,,KR,2014-07-14,,HENRY
Butterfly,183000.0,"HENRY, SEULGI",Fantastic,,,KR,2014-07-14,,HENRY
"COME OVER (Feat. GRAY, KIM GO EUN, PARK NA RAE, Joon Park, LeeHi, Jeon Hyun Moo, Jessi, HAN HYE JIN)",226000.0,HENRY,JOURNEY,,,KR,2019-11-18,,HENRY
Fantastic,212000.0,HENRY,Fantastic,,,KR,2014-07-14,,HENRY
Fantastic,214000.0,HENRY,Fantastic,,,JP,2014-10-08,,HENRY
Fantastic,222000.0,HENRY,Super Show 6 – Super Junior World Tour Concert Album,,,XW,2015-11-06,,HENRY
Fantastic (INST),214000.0,HENRY,Fantastic,,,JP,2014-10-08,,HENRY
Fantastic (Music Video Making Clip),,HENRY,Fantastic,,,JP,2014-10-08,,HENRY
Fantastic (Music Video),,HENRY,Fantastic,,,JP,2014-10-08,,HENRY
HANDS UP (Feat. pH-1),189000.0,HENRY,JOURNEY,,,KR,2019-11-18,,HENRY
Holiday,196000.0,HENRY,Trap,,,US,2013-06-07,,HENRY
I Would,240000.0,HENRY,Trap,,,US,2013-06-07,,HENRY
It's You,231000.0,HENRY,당신이 잠든 사이에 OST,,,KR,2017-11-16,,HENRY
It's You,231642.0,HENRY,당신이 잠든 사이에 Pt. 2 Original Television Soundtrack,,,XW,2017-10-04,,HENRY
It's You (instrumental),230957.0,HENRY,당신이 잠든 사이에 Pt. 2 Original Television Soundtrack,,,XW,2017-10-04,,HENRY
JUST BE ME,185000.0,HENRY,JOURNEY,,,KR,2019-11-18,,HENRY
MOONLIGHT,161826.0,HENRY,MOONLIGHT,,,AF,2023-01-11,,HENRY
Monster,203000.0,HENRY,Monster,,,KR,2018-02-02,,HENRY
Monster (English ver.),203000.0,HENRY,Monster,,,KR,2018-02-02,,HENRY
My Everything,198000.0,HENRY,Trap,,,US,2013-06-07,,HENRY
Need You Now,195000.0,"HENRY, 호야",Fantastic,,,KR,2014-07-14,,HENRY
RADIO,191000.0,HENRY,JOURNEY,,,KR,2019-11-18,,HENRY
RADIO (Instrumental),189000.0,HENRY,JOURNEY,,,KR,2019-11-18,,HENRY
RIGHT NOW,166000.0,HENRY,JOURNEY,,,KR,2019-11-18,,HENRY
Ready 2 Love,198000.0,HENRY,Trap,,,US,2013-06-07,,HENRY
SUMMER SKY,174180.0,HENRY,SUMMER SKY,,,AF,2023-07-18,,HENRY
Saturday,179000.0,HENRY,Fantastic,,,KR,2014-07-14,,HENRY
Savage Love (Live),208173.0,HENRY,"Begin Again Korea, Episode. 9-1 (Original Television Soundtrack)",,,XW,2020-09-16,,HENRY
TRAP,229000.0,HENRY,Fantastic,,,JP,2014-10-08,,HENRY
TRAP (INST),229000.0,HENRY,Fantastic,,,JP,2014-10-08,,HENRY
That One,178000.0,HENRY,That One,,,KR,2017-08-30,,HENRY
Trap,225000.0,HENRY,Trap,,,US,2013-06-07,,HENRY
Trap,,"HENRY, TAEMIN",Trap,,,KR,2013-07-06,,HENRY
Trap,,"HENRY, 규현",Trap,,,KR,2013-07-06,,HENRY
Trap (English Ver.),,HENRY,1-4-3 (I Love You),,,KR,2013-08-23,,HENRY
Untitled Love Song,201840.0,HENRY,Untitled Love Song,,,,2019-05-09,,HENRY
What to Do,192267.0,"HENRY, MARK","Sweet Stranger and Me, Pt. 2 (Original Soundtrack)",,,XW,2016-10-26,,HENRY
What to Do (instrumental),189000.0,HENRY,"Sweet Stranger and Me, Pt. 2 (Original Soundtrack)",,,XW,2016-10-26,,HENRY
그리워요 (Girlfriend),198000.0,HENRY,그리워요 (Girlfriend),,,KR,2017-03-18,,HENRY
끌리는 대로 (I'm good),231000.0,"HENRY, Nafla",끌리는 대로 (I'm good),,,KR,2017-06-23,,HENRY
사랑 좀 하고 싶어 (Real Love),170000.0,HENRY,사랑 좀 하고 싶어 (Real Love),,,KR,2017-04-29,,HENRY
우리 둘 (Runnin'),216000.0,"HENRY, SOYOU",우리 둘 (Runnin’),,,KR,2016-10-14,,HENRY
우리 둘 (Runnin') (inst.),216000.0,"HENRY, SOYOU",우리 둘 (Runnin’),,,KR,2016-10-14,,HENRY
자꾸자꾸 (You),186000.0,HENRY,Fantastic,,,KR,2014-07-14,,HENRY
