title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
너도 나도,238011,"이민혁, JEON SOYEON",HUTAZONE,,,US,2019-01-15,,JEON SOYEON
아무너케 (I’m OK) (inst.),177827,JEON SOYEON,A‐MOONO‐KE,,,,2023-08-23,,JEON SOYEON
어린이의 하루,204000,"JEON SOYEON, SUPERBEE",언프리티 랩스타 3 컴필레이션,,,KR,2016-10-24,,JEON SOYEON
GIANTS,191000,"True Damage, Becky G, Keke Palmer, JEON SOYEON, Duckwrth, Thutmose",GIANTS,,,XW,2019-11-10,,JEON SOYEON
Weather,165000,JEON SOYEON,Windy,,,KR,2021-07-05,,JEON SOYEON
I Wanna Be,193000,"KEY, JEON SOYEON",I Wanna Be,,,KR,2019-03-04,,JEON SOYEON
NOBODY,161120,"JEON SOYEON, 윈터, 리즈",NOBODY,,,,2023-11-16,,JEON SOYEON
웃어,222000,"JEON SOYEON, DAVII",언프리티 랩스타 3 컴필레이션,,,KR,2016-10-24,,JEON SOYEON
Psycho,155000,JEON SOYEON,Windy,,,KR,2021-07-05,,JEON SOYEON
삠삠 (BEAM BEAM),167000,JEON SOYEON,Windy,,,KR,2021-07-05,,JEON SOYEON
Mermaid,240000,"이민혁, PENIEL, 정일훈, YEEUN, 우석, JEON SOYEON",ONE,,,KR,2018-06-17,,JEON SOYEON
아이들 쏭 (Idle song),188000,JEON SOYEON,Idle Song,,,US,2018-02-28,,JEON SOYEON
Jelly,179000,JEON SOYEON,Jelly,,,KR,2017-11-05,,JEON SOYEON
Fire,192293,"JEON SOYEON, 브랜뉴차일드, 클루씨",Street Dance Girls Fighter (SGF) Special,,,XW,2022-01-04,,JEON SOYEON
Quit,189000,JEON SOYEON,Windy,,,KR,2021-07-05,,JEON SOYEON
아무너케 (I’m OK),177840,JEON SOYEON,A‐MOONO‐KE,,,,2023-08-23,,JEON SOYEON
Wow Thing (inst.),171000,"SEULGI, SinB, CHUNG HA, JEON SOYEON",Wow Thing,,,KR,2018-09-28,,JEON SOYEON
DESSERT,200000,"HYO, Loopy, JEON SOYEON",DESSERT,,,AF,2020-07-22,,JEON SOYEON
애니,181000,"RAVI, JEON SOYEON",LOVE & FIGHT,,,KR,2022-02-09,,JEON SOYEON
난리나,163000,JEON SOYEON,"유희열의 스케치북 With you: 여든 한번째 목소리 '유스케 X 소연 ((여자) 아이들)', Vol. 124",,,KR,2022-02-12,,JEON SOYEON
Wow Thing,171000,"SEULGI, SinB, CHUNG HA, JEON SOYEON",Wow Thing,,,KR,2018-09-28,,JEON SOYEON
Is this bad b****** number?,165000,"JEON SOYEON, BIBI, 이영지",Windy,,,KR,2021-07-05,,JEON SOYEON
무서워,180000,"NADA, JEON SOYEON",언프리티 랩스타 3 Track 3,,,KR,2016-08-20,,JEON SOYEON
