title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
아직도 좋아해,252480.0,양요섭,그 해 우리는 OST Special,,,KR,2022-01-26,,양요섭
그대는 모르죠,199000.0,양요섭,The First Collage,,,KR,2012-11-29,,양요섭
시작 (Solo Ver.),,양요섭,白,,,KR,2018-02-20,,양요섭
소리없이 운다 (inst.),217840.0,양요섭,이리와 안아줘 OST,,,KR,2018-09-28,,양요섭
어디부터 어디까지,231000.0,"HyunA, 양요섭",A Talk,,,KR,2014-07-28,,양요섭
카페인 Piano Ver.,213000.0,"용준형, 양요섭",Flower,,,KR,2013-12-13,,양요섭
신의 한 수,248000.0,양요섭,화랑 OST Part 6,,,KR,2017-01-17,,양요섭
하던 대로 해,194000.0,양요섭,The First Collage,,,KR,2012-11-29,,양요섭
별,,양요섭,白,,,KR,2018-02-20,,양요섭
네가 없는 곳,,양요섭,白,,,KR,2018-02-20,,양요섭
오늘 하루,,양요섭,白,,,KR,2018-02-20,,양요섭
위로,,양요섭,白,,,KR,2018-02-20,,양요섭
카페인,215000.0,"양요섭, 용준형",The First Collage,,,KR,2012-11-29,,양요섭
Another Orion,277000.0,양요섭,The First Collage －Japan Edition－,,,JP,2013-05-15,,양요섭
Look At Me Now,186000.0,양요섭,The First Collage,,,KR,2012-11-29,,양요섭
Love Day,238000.0,"양요섭, 정은지",Love Day: A Cube for Season #Green,,,US,2012-03-14,,양요섭
Love Day (B2uty Version),238000.0,양요섭,Love Day: A Cube for Season #Green,,,US,2012-03-14,,양요섭
I Remember,219000.0,"방용국, 양요섭",I Remember,,,KR,2011-08-12,,양요섭
그래도 나는,246000.0,양요섭,The First Collage,,,KR,2012-11-29,,양요섭
양요섭,,양요섭,白,,,KR,2018-02-20,,양요섭
カフェイン (Japanese Version),217000.0,"양요섭, 용준형",The First Collage －Japan Edition－,,,JP,2013-05-15,,양요섭
마음,,양요섭,白,,,KR,2018-02-20,,양요섭
둑,184000.0,"Primary, 양요섭",Pop,,,KR,2017-08-30,,양요섭
Why Don′t You Know,210000.0,양요섭,Let′s Eat 2 (Original Television Soundtrack),,,,2015-06-02,,양요섭
Thanks To,234000.0,"용준형, 양요섭",My Story,,,KR,2010-12-21,,양요섭
신의 한 수 (inst.),248000.0,양요섭,화랑 OST Part 6,,,KR,2017-01-17,,양요섭
It's You,,양요섭,白,,,KR,2018-02-20,,양요섭
소리없이 운다,217840.0,양요섭,이리와 안아줘 OST,,,KR,2018-09-28,,양요섭
