title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Focus,139273.0,SPEED,SPEED Circus,,,KR,2014-02-18,,SPEED
Hey ma lady,193000.0,SPEED,Speed Circus,,,US,2014-02-18,,SPEED
I Do I Do,215000.0,"SPEED, The SeeYa",Superior SPEED,,,KR,2013-01-15,,SPEED
It's Over,236000.0,"SPEED, 박보영",Superior SPEED,,,KR,2013-01-15,,SPEED
Look at Me Now,227671.0,SPEED,Look at Me Now,,,KR,2014-04-03,,SPEED
Lovey‐Dovey Plus,,SPEED,HOMMAGE TO LOVEY DOVEY,,,KR,2012-02-14,,SPEED
Luv Ya,215733.0,SPEED,Blow SPEED,,,KR,2013-02-20,,SPEED
Rose,180000.0,SPEED,Speed On,,,KR,2015-06-01,,SPEED
What U,224000.0,SPEED,Speed On,,,KR,2015-06-01,,SPEED
놀리러 간다,198048.0,SPEED,SPEED Circus,,,KR,2014-02-18,,SPEED
빵빵,166000.0,SPEED,Superior SPEED,,,KR,2013-01-15,,SPEED
선물 같은 단 한 사람 (Baby U),227000.0,SPEED,Speed On,,,KR,2015-06-01,,SPEED
슬픈약속,242000.0,"SPEED, DAVICHI",Speed of Light,,,KR,2013-01-07,,SPEED
왜 난 꼭,204000.0,SPEED,Speed Circus,,,US,2014-02-18,,SPEED
좀비 파티,202202.0,SPEED,ZOMBIE PARTY!,,,KR,2014-03-18,,SPEED
지독히도 가슴아픈 사랑,216000.0,SPEED,Superior SPEED,,,KR,2013-01-15,,SPEED
통증,209000.0,SPEED,Blow Speed,,,US,2013-02-20,,SPEED
하루종일,250000.0,SPEED,Superior SPEED,,,KR,2013-01-15,,SPEED
